"id","listing_url","name","description","picture_url","zip_code","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","number_of_reviews","overall_rating","host_id","host_url","host_name","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_identity_verified","host_total_listings_count"
10987590,"https://www.airbnb.com/rooms/7243467","Peaceful Austin Experience at the Brentwood Farm","The Brentwood Farm is a renovated 1946 home with an open floor plan and seasonal garden. The renovated patio provides plenty of outdoor seating. The interior is a modern take on vintage styles accented by pops of color and stylish patterns. <br /><br />I am always changing and moving things around that I bring home from travels. Photos reflect the space, but are not always exact (new photos coming soon!)<br /><br />A small city farm with a seasonal garden and chickens in the backyard that often provide fresh eggs.","https://a0.muscache.com/pictures/549a6a24-a99a-44a6-a360-d6001302d59a.jpg",78756,30.32245,-97.7375,"Entire home/apt",4,2,2,3,400,3,63,4.95,3770245,"https://www.airbnb.com/users/show/3770245","Jessica","2012-10-05","within a few hours",100,67,0,1,1
577651399312547584,"https://www.airbnb.com/rooms/1158166858251756693","City Getaway| 2BR |Gym&Pool | Close to DowntownATX","Howdy, folks! Welcome to your new favorite getaway.<br />This hidden gem, only a few mins of Downtown ATX has all the essentials to make your trip stress-free.<br />This area is known for its outstanding eateries and live music. <br />Embrace the Heart of Austin melting spot, starting at Lady Bird Lake.<br />*9 min drive to 6th St, Downtown, Live Music and Beautiful Parks.<br />Some of the most amazing TexMex Food and BBQ you've ever had!<br />Amazing location to stay during SXSW, ACL Formula 1, PGA, Circuit of the Americas.","https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE1ODE2Njg1ODI1MTc1NjY5Mw%3D%3D/original/bac38859-84e9-4317-8928-e824e661ec2d.jpeg",78741,30.22806,-97.71924,"Entire home/apt",6,2,2,3,114,1,1,4,452946654,"https://www.airbnb.com/users/show/452946654","Claudette","2022-04-05","within an hour",100,94,1,1,5
898914001232771456,"https://www.airbnb.com/rooms/1079137492814759265","Dreamy Modern Retreat: Pool + Sauna: Mins from DT","Treat yourself to a private oasis in the heart of the city. Nestled in South Austin, it’s far enough to get some peace and quiet from the hustle & bustle of the city, but just close enough for a bike ride or long walk to downtown and/or Lady Bird Lake. You’re in a great location! With natural light and upscale furnishings, the house was curated for luxury living. Relax by the pool and slip into the sauna for a rejuvenating retreat.","https://a0.muscache.com/pictures/prohost-api/Hosting-1079137492814759265/original/66449ae7-584e-4591-894f-c36eea7ece58.jpeg",78704,30.24261,-97.76205,"Entire home/apt",4,3,2,2,375,1,1,5,343836805,"https://www.airbnb.com/users/show/343836805","Juno","2020-04-13","within an hour",100,100,1,1,74
26390899,"https://www.airbnb.com/rooms/821771509403975458","Long Term 4 Bedroom home with Green belt","**Hot Outdoor Spa*** Beautiful 4 Bedroom home, private Nature view. Location, Location, Location !! Only 20 mins away from Downtown !! Bring the whole family to this great place with lots of spacious rooms for fun. Central location to every part of Austin. One of the most luxurious and planned neighborhoods. Though it is located amidst lots of natural greenery, and live Oak trees area, it is just one red light away from 45-W and Mopac expressway, which takes you anywhere in Austin in minutes !!","https://a0.muscache.com/pictures/miso/Hosting-821771509403975458/original/cdb0153e-dd43-4c6a-b145-248b92af9b7a.jpeg",78749,30.22402,-97.83145,"Entire home/apt",16,3.5,4,6,500,20,0,NA,475037126,"https://www.airbnb.com/users/show/475037126","Rays","2022-08-14","within an hour",100,100,1,1,5
654356541562770816,"https://www.airbnb.com/rooms/4452791","Camp Congress (Flying Cloud)","SOCO OASIS.  Located on S. Congress Avenue.  Beautiful modern 2011 25ft Airstream in the heart of the SOCO district. 5 minute walk to downtown.","https://a0.muscache.com/pictures/94270934/fcc948d8_original.jpg",78704,30.25371,-97.74629,"Entire home/apt",4,1,1,2,125,2,70,4.99,22857707,"https://www.airbnb.com/users/show/22857707","Miles","2014-10-22","within an hour",100,61,1,1,9
4235207,"https://www.airbnb.com/rooms/1111656109905736631","Modern Gem in South East Austin","Enjoy a stylish stay at this centrally-located home just 10 minutes to downtown and 15 minutes from Zilker Park, AUS airport, East Austin, and more. Easy access to I-35. Located in a quiet residential area with kid friendly parks just blocks away. The house features a top of the line Entertainment System and has Fiber internet (1Gbps up/down) with top tier wifi, as well as ethernet connection in the office/third bedroom. This is a work-from-home dream house with newly updated everything!","https://a0.muscache.com/pictures/miso/Hosting-1111656109905736631/original/716930eb-305a-4122-9845-f8699914a7e1.jpeg",78744,30.1917301904076,-97.7429118490645,"Entire home/apt",5,2,3,3,167,1,1,5,1582851,"https://www.airbnb.com/users/show/1582851","Travis","2012-01-08","within a few hours",100,78,0,1,1
605605992328099072,"https://www.airbnb.com/rooms/1012654336184503581","2bdr Modern @Domain Central Park","Ideally located near Domain Central Park, this peaceful and centrally-located unit offers a simple, 2 bedroom/2 bath space with a full kitchen and a private balcony. You'll also find a workstation with a full desk and chair just a skip and hop away from local bars and restaurants. Enjoy resort-style amenities like a year-round pool with sundeck.","https://a0.muscache.com/pictures/miso/Hosting-1012654336184503581/original/18ae71d0-4a66-4c96-a11c-1fb996727530.jpeg",78758,30.39748,-97.72125,"Entire home/apt",4,2,2,2,154,1,17,4.94,543762884,"https://www.airbnb.com/users/show/543762884","Arain","2023-10-27","within an hour",100,98,0,1,10
1119626159031804672,"https://www.airbnb.com/rooms/1105963759195634119","Cozy Condo in Central Austin ~ 2BR/1BA, Sleeps 6","Nestled in a vibrant ""Old Austin"" neighborhood, our two-bedroom, one-bath home is in a close-knit condo community. You'll love this serene escape from the city's hustle and bustle while keeping you close to all the action. Enjoy a fully equipped kitchen, chill out with a movie while snuggled up on the perfectly comfy sofa, and retreat to the relaxing bedrooms for a restful night's sleep. Whether you're here for business or fun, you'll love this comfortable home base for your Austin adventures.","https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEwNTk2Mzc1OTE5NTYzNDExOQ%3D%3D/original/141f6116-b872-4ca6-b90a-0dee19d62eac.jpeg",78757,30.3301426,-97.725142,"Entire home/apt",6,1,2,3,128,1,23,5,119303058,"https://www.airbnb.com/users/show/119303058","Sara And Abel","2017-03-05","within an hour",100,98,0,1,1
5928354,"https://www.airbnb.com/rooms/48722001","Weekday Value Rates in Exciting East Austin!","In the heart of East Austin, this luxury condo offers modern accommodations with local touches.  Within walking distance to favorite restaurants, shops, coffee, food trucks & groceries.  Easy access to Rainey St, 6th St, Capitol, Zilker Park, and other popular destinations. Highlights: dog-friendly (with host's approval), private balcony, secured parking, remote work spaces, hotel quality beds, and host on site. A genuine feel of home with ultra-reliable, 24/7 support and contactless check-in.","https://a0.muscache.com/pictures/miso/Hosting-48722001/original/c17e1f54-0ee1-4b42-bf39-1b5f794417fc.jpeg",78702,30.25772,-97.71318,"Entire home/apt",6,1,2,3,129,3,116,4.96,71135698,"https://www.airbnb.com/users/show/71135698","Stew","2016-05-09","within an hour",100,100,1,0,16
973880639251865472,"https://www.airbnb.com/rooms/19310237","Great Studio in South Congress","Comfortable 1bedroom cozy studio located in the highly desired hearth of South Congress, walking distant from shops, music venues and great restaurants, you have the luxury of a quite and peaceful neighborhood. Neatly furnished, pool view perfect for relaxing and work if necessary. <br />Festival friendly QUEEN size bed with a blow up mattress available upon request! Closet space WASHER & DRYER, out side the unit.<br />Pristine location for SXSW, FunFunFun Fest, & ACL Events (all within walking distance!)","https://a0.muscache.com/pictures/8fd5e2ab-a86b-482c-8a99-b1af7ea8216b.jpg",78704,30.24222,-97.75296,"Entire home/apt",3,1,1,1,119,2,66,4.73,41427000,"https://www.airbnb.com/users/show/41427000","Gissell","2015-08-13","within a few hours",100,90,1,0,2
23641929,"https://www.airbnb.com/rooms/28302431","New Austin Townhouse - Blue Room","This is a new townhouse with contemporary decor. It has a large living room and a full kitchen downstairs, as well as two private guest bedrooms with comfortable queen beds and a shared bathroom upstairs.<br /><br />All areas are available to guests except the master suite and garage.<br /><br />If you need an additional room, you can book the green room:<br />www.airbnb.com/h/austingreenroom<br /><br />No pets.  Sorry.","https://a0.muscache.com/pictures/d9babf47-c512-42ee-9b3a-3d74db9b0cfd.jpg",78729,30.46619,-97.76622,"Private room",2,1.5,2,2,124,1,18,5,56093850,"https://www.airbnb.com/users/show/56093850","Clay","2016-01-25","N/A",NA,NA,0,1,2
899242050573007872,"https://www.airbnb.com/rooms/857271540934053015","Charming Windsor Park Casita","Kick back and relax in this calm, stylish space. This cozy casita located in beautiful Windsor Park is the perfect retreat. Private access through the backyard with a keypad for contactless entry. Guests can enjoy access to the on-site pool, BBQ and outdoor shower if desired. The casita features Wi-Fi, AC and heat.","https://a0.muscache.com/pictures/miso/Hosting-857271540934053015/original/1a58904e-3482-4d95-9416-f9e829fd97c7.jpeg",78723,30.3149361924902,-97.6985394367563,"Entire home/apt",2,1,1,1,150,1,1,5,19049837,"https://www.airbnb.com/users/show/19049837","Kate","2014-07-28","within a few hours",78,88,0,0,2
1850914,"https://www.airbnb.com/rooms/49614477","""Water Well Wonder"" 3 br House! Pet Friendly!","‘Water Well Wonder’ Remodeled  North Austin home in a quiet neighborhood within walking distance to an amazing park! 3br/2ba - sleeps 6! King-size bed in the primary bedroom with a Queen-size bed in bedrooms 2 & 3!<br />**The Property Damage Protection is included in the cleaning fee and safeguards you against accidental damages up to $1500, ensuring your relaxation and enjoyment during your stay.","https://a0.muscache.com/pictures/prohost-api/Hosting-49614477/original/c4ebfb47-4d24-4289-8a2e-69ada73e9980.jpeg",78728,30.44651,-97.68326,"Entire home/apt",6,2,3,3,386,2,45,4.96,56373541,"https://www.airbnb.com/users/show/56373541","A Stay Above The Rest","2016-01-27","within an hour",99,100,1,1,67
31128631,"https://www.airbnb.com/rooms/1108831114117885279","East Side Treetop Getaway","Enjoy urban charm in this bright, airy haven boasting 10+foot ceilings and bamboo throughout. Unwind on the covered porch, level with the tree canopy and facing Austin's ever evolving downtown cityscape - or work remotely in the living area with high-speed WiFi. Explore the best of the city center from this prime location near Rainey and East 6th, with the lakeside trail just steps away. Perfect for a solo or couple's weekend escape to the beautiful capital city!","https://a0.muscache.com/pictures/miso/Hosting-1108831114117885279/original/29fe78c2-9836-4ff6-9659-fa8fe6688d95.jpeg",78702,30.26138,-97.7291,"Entire home/apt",3,1,1,1,111,2,13,5,65953824,"https://www.airbnb.com/users/show/65953824","Ally","2016-04-05","within an hour",100,92,1,1,16
996299501954814336,"https://www.airbnb.com/rooms/988986125302681924","Austin, TX, Studio Presidenti #1","Studio Presidential: King bed and sleeper sofa in living area. Maximum occupancy 4.<br /><br />I can accept a 1-night stay for a weekend night if the date is within 2-days. Otherwise, Friday or Saturday nights are a mandatory 2-night minimum stay meaning: Thursday/Friday, Friday/Saturday, or Saturday/Sunday.<br /><br />Parking structure is $35 a night w/ in & out allowed. Meter parking on streets w/night & Sunday free.  Rates are subject to change.<br /><br />*** Please review ALL details in each section ***","https://a0.muscache.com/pictures/miso/Hosting-988608947748806022/original/3e149274-6c0b-4437-82ec-00dd852f5394.jpeg",78701,30.26974,-97.74296,"Entire home/apt",4,1,0,2,353,1,0,NA,537329916,"https://www.airbnb.com/users/show/537329916","Max","2023-09-15","within a few hours",100,81,1,1,558
28124646,"https://www.airbnb.com/rooms/922531638511440153","Hip/Vibrant Walkable to Restaurants, Bars, & More!","Masterfully staged, newly built, with attention to detail in every inch of this space. Located on a quiet street in East Austin, you are so close to anything your group is ready to do. Walkable to adorably cute and highly accoladed restaurants like Bird Biscuit, Dai Due, and Vic and Al's- you will not go hungry or fall short of amazing options. Find a place for tasty drinks and that hip Austin vibe you came for. <br /><br />Our team is local with years of experience in service and hospitalitySXSW SPECIAL!","https://a0.muscache.com/pictures/miso/Hosting-922531638511440153/original/f548033b-9c1a-4b30-8a99-b9d68fa78ca6.jpeg",78722,30.2829853663746,-97.7130987330096,"Entire home/apt",12,3,4,5,240,2,2,5,39191637,"https://www.airbnb.com/users/show/39191637","Lee","2015-07-21","within an hour",100,99,1,1,88
48446648,"https://www.airbnb.com/rooms/47114158","Cozy Fully Equipped 2-BR Apt in hip S. Lamar","This luxurious 2-story apartment home has been recently remodeled and is in a prime location close to Zilker and Downtown. Come stay in a modern space where you can relax and enjoy the city of Austin! <br /><br />With a spacious open plan design, the home features a large chef's kitchen, a spacious primary bedroom with king size bed, a queen/twin in the 2nd bedroom, a bathroom on each level, and a patio. <br /><br />Pets under 50lbs may be allowed with a $175 refundable deposit. Please inquire before booking.","https://a0.muscache.com/pictures/e2e87452-05fd-4b22-b780-dd1c19e8016b.jpg",78704,30.24602,-97.78359,"Entire home/apt",4,1.5,2,3,220,2,141,4.87,39244171,"https://www.airbnb.com/users/show/39244171","Isabel","2015-07-22","within an hour",100,99,1,1,4
666773179522659200,"https://www.airbnb.com/rooms/959026844338914855","Modern 2b Temporary Home","This brand-new and modern home is perfect for longer stays. It's full of natural light, offers a fully-furnished open layout, fast wifi for working from home, and has a fully-equipped kitchen. Furry friends are welcome and can enjoy a fenced mid-size backyard. It's located in Central North East Austin, 12 min drive to downtown.<br /><br />There are a lot of amenities available at the house, but no TV.","https://a0.muscache.com/pictures/miso/Hosting-959026844338914855/original/ed8aa119-727c-458b-ab76-4539eb556943.jpeg",78752,30.3270521227665,-97.702112448619,"Entire home/apt",2,2.5,2,0,265,28,0,NA,6430170,"https://www.airbnb.com/users/show/6430170","Anya","2013-05-16","a few days or more",33,60,1,1,2
